id,nombre,precio,categoria,descripcion
LP0558Z,Quasi,519.62,Optio,Laudantium recusandae dolore voluptas animi quasi hic saepe sapiente ratione et non laborum quo sapiente voluptatum.
K95D3C0,Aut,336.2,Quod,Libero maxime soluta sapiente quos cupiditate pariatur iusto pariatur cum vitae cumque.
VMUGG8O,Voluptate,696.07,Quos,Quos ex reprehenderit quam laudantium veritatis mollitia.
WN9VS6V,Autem,744.87,Amet,Rerum vel doloremque ab quidem excepturi ut omnis numquam aliquam.
07Z95F8,Dicta,153.76,Nemo,Nobis aliquam est vitae est tempora necessitatibus veniam quod expedita repudiandae asperiores cumque.
QLOGHZ2,Explicabo,87.92,Libero,Molestias ad omnis facere nesciunt dignissimos hic vero molestiae animi maiores tenetur.
GLQIDSD,Voluptate,4.26,Totam,Enim deserunt rerum cumque quasi dolorum adipisci ut modi eaque praesentium reiciendis minus inventore nisi nihil.
L9AZ3G4,Sed,429.81,Modi,Eveniet quibusdam laborum repellendus labore temporibus officia iure ab saepe.
9K5CIFF,Quod,161.78,Voluptatum,Itaque laudantium vel a esse repellat est officiis facilis tempora error tempore harum aliquid exercitationem velit.
3FQ4R8Y,Assumenda,685.39,Cum,Ipsa error facilis quidem alias fugit cupiditate incidunt praesentium suscipit modi dolor architecto sint.
MZ01JS6,Placeat,697.94,A,Ad sequi nisi tempore optio modi atque sint quidem eligendi nostrum minima odit voluptate inventore.
0E12465,Molestias,528.65,Eius,Doloribus sapiente accusantium tenetur eaque tempora repellat consectetur explicabo.
YTJUFTR,Repudiandae,512.58,Modi,Non nihil rerum temporibus laudantium amet nisi tenetur non deleniti minus.
26Z7UPT,Minima,980.35,Sequi,Consequuntur hic saepe sequi officiis tenetur labore cum ab praesentium magnam molestiae omnis.
CT5V72W,Quos,483.32,Ipsum,Voluptatibus dolorem quos voluptas distinctio dolor nobis molestias consectetur animi rem magnam at exercitationem.
RIDR3LH,Saepe,46.97,Eaque,Distinctio non itaque ex quasi dolor id culpa numquam ex nihil molestias corrupti exercitationem itaque.
C3LIC28,Qui,884.12,Odio,Possimus neque excepturi quo laborum corrupti eum est.
7MVE5XT,Minima,969.07,Natus,Earum illo aperiam error quae dignissimos odit veritatis porro nesciunt autem.
9ZIPUBB,Excepturi,912.63,A,Ullam eum ad doloribus quaerat laborum eos aspernatur accusantium in blanditiis.
TTBD6Z2,Recusandae,93.47,Nesciunt,Ipsa maiores consequuntur assumenda totam explicabo voluptates ex aspernatur quos.
52N2DGE,Mollitia,622.45,Ut,Neque ipsam ut dolorum aperiam ipsum architecto est.
GDG8K7J,Ut,586.42,Nihil,Quo aut in vero asperiores illo id quas voluptas quia quidem molestiae maxime officia.
F294P5O,Eveniet,342.31,Tenetur,Nobis rerum unde totam sapiente mollitia sapiente blanditiis quo asperiores tempore labore voluptatum nobis.
V01969T,Tempora,644.91,Similique,Distinctio eos libero porro hic eius maxime accusantium corporis ea veniam quibusdam facilis deserunt.
P3NW0XX,Perspiciatis,749.07,Assumenda,Nulla ipsam alias sunt ipsum ducimus ex.
SHGMIE9,Illo,533.27,Nobis,Rerum voluptates voluptate laborum officia tenetur ipsum voluptate.
U31UGQE,Eligendi,696.55,Officia,Maiores unde itaque aspernatur recusandae distinctio omnis.
QPLD0IO,Quo,229.75,Id,Error magni rerum eaque ullam perspiciatis totam quos sit fugit quaerat.
4OX0SE9,Ipsum,178.9,Doloremque,Minima ratione vitae iusto impedit vero voluptatum voluptatem repellendus suscipit placeat.
LB9RKQH,Culpa,680.17,Doloribus,Eos iure a harum numquam quisquam occaecati odio.
N0RHJ9L,Modi,649.49,Explicabo,Dolorem omnis tempore quod incidunt libero eaque necessitatibus.
N0YB4RX,Corporis,283.48,Reiciendis,Animi quidem praesentium nostrum ipsa at illo dignissimos iusto tempore eveniet voluptas.
HOBECBH,Exercitationem,231.61,Dolorem,Porro excepturi ducimus exercitationem nihil commodi corrupti officia occaecati sint.
YRK5UW4,Eos,174.2,Nobis,Minima est deserunt minus error deserunt possimus modi impedit ut itaque dignissimos minima quo.
L4AZVPQ,Minima,161.47,Animi,Expedita voluptatem et sed officiis voluptatum inventore vero deleniti nemo quod quod officia voluptates adipisci.
OVOFA0V,Voluptates,712.17,Inventore,Voluptatum rerum expedita illo quos laboriosam esse est.
IEOW4Z4,Ex,865.49,Facere,Quidem perspiciatis velit voluptatem excepturi illum sequi nemo asperiores itaque laudantium consectetur vitae perferendis excepturi commodi.
YP5MZ09,Quos,938.58,Numquam,Pariatur natus reiciendis aliquid eligendi necessitatibus commodi ipsam a placeat fugiat reiciendis ipsum.
FZ2OCNT,Voluptatibus,873.24,Laborum,Aliquam quia consequuntur animi totam exercitationem numquam quam dignissimos laboriosam repellat cumque tenetur quis debitis.
X91JKPE,Laborum,411.72,Quas,Reprehenderit beatae sit voluptatum illum debitis aliquid quos voluptas commodi eveniet enim quia dolores.
2BSH04Z,Delectus,355.37,Delectus,Quos harum qui commodi adipisci omnis possimus magnam corporis exercitationem ea.
T1CJUCF,Quae,336.34,Non,Fugiat voluptates minus harum tenetur neque quia maxime dolorem in.
1UEJPJQ,Voluptatum,162.46,Asperiores,At quibusdam facere similique nihil eum voluptate quas ipsum.
GJPMVEO,Excepturi,77.7,Cum,Quod ipsa a nemo reiciendis reiciendis quisquam temporibus laudantium similique qui veniam.
87WUTRZ,Occaecati,686.85,Et,Quam corrupti iste facere quibusdam quae possimus tempore sint perspiciatis placeat blanditiis illum.
WL0VM9M,Facere,500.85,Provident,Aliquam optio iure provident perspiciatis eligendi quos iure aliquid id.
LLZ2ANX,Explicabo,389.06,Sapiente,Amet eligendi illo veniam ab quae sint veritatis non inventore laborum blanditiis repellat.
FBJFDQN,Id,358.82,Quo,Dolorum illum officiis quo non labore eaque provident est recusandae magnam.
APTJ6YJ,Aspernatur,471.68,Alias,Maxime eos veniam optio voluptate praesentium officiis.
ETJOSO9,Nulla,627.42,Dolore,At corporis porro inventore error minima recusandae provident fugiat itaque magnam repellat magnam occaecati aliquid impedit.
0QH1GS0,Dolor,272.55,Perferendis,Deleniti dignissimos nobis ea laudantium molestiae illo veritatis minima occaecati temporibus ipsam ipsa unde.
KH7YE5Q,Rerum,880.57,A,Ex officiis tempore autem alias in accusamus aperiam sint.
UM6PJTP,Non,258.57,Porro,Corrupti omnis corrupti sit ducimus non culpa illum mollitia quos quo voluptatem distinctio.
61D2EPH,Ratione,411.95,Facilis,Nisi rem adipisci eius doloremque blanditiis veritatis.
NZGZWQO,Molestias,480.16,Quasi,Porro voluptate illum fuga ipsa nesciunt itaque tenetur accusantium molestias ab.
7Z77E3C,Fugit,294.5,Quo,Nihil tempora saepe laudantium voluptatibus quaerat ullam ipsam asperiores incidunt minima iusto ab dolorum quibusdam vitae.
JFCWDRN,Excepturi,936.33,Non,Numquam quod molestias accusamus expedita aliquam animi odit accusantium quibusdam quas voluptates dolore sit corrupti.
RB0NNKD,Praesentium,939.33,Inventore,Possimus asperiores dolorem ipsum neque corrupti sint non aperiam beatae quia.
Z5N591G,Illo,166.07,Vero,Rerum sit sit placeat quaerat eos illum deserunt debitis alias minus totam.
Y5YVH3W,Laboriosam,597.0,Dolore,Illo architecto nulla similique quasi doloribus facilis debitis accusantium optio quod.
4UGLUVG,Ad,86.58,Nobis,Est minima soluta repellat molestiae voluptates fuga tempora blanditiis quidem error similique reprehenderit tenetur.
PGOFXVE,Omnis,296.68,Rerum,Nobis delectus necessitatibus quasi quo ipsa facilis pariatur dicta dicta enim non.
CB3HC7U,Eius,211.33,Voluptas,Quis accusamus fuga quasi molestiae incidunt inventore eum ab hic.
ZFBJYP9,Quasi,449.88,Eaque,Cum quo quod optio beatae repellat dicta alias ex doloremque tempora.
1Q4Q606,Ea,831.34,Ipsa,Illo exercitationem vel corporis cumque consequuntur dolore nisi pariatur dolorem quam perspiciatis repellendus.
CUMA5EW,Occaecati,276.64,Harum,Omnis nisi accusamus et iste doloribus iste voluptatem laboriosam numquam rem dolore.
C468D74,Saepe,925.01,Saepe,Debitis alias exercitationem id at quidem earum aliquam amet enim quas doloremque rerum consequatur.
1I3ABT8,Similique,868.69,Illum,Hic itaque qui maiores officiis assumenda fugiat.
WVFBK6J,Voluptatum,490.23,Qui,Sequi ut consequatur itaque quas quasi dolorem sequi qui dolore eos fugiat recusandae blanditiis fugit cumque.
YFPWUWN,Accusamus,657.54,Dignissimos,Itaque temporibus nam saepe odit ea maxime deleniti sit excepturi placeat eius laborum deserunt.
3IF7VKN,Aliquam,513.37,Perferendis,Quia debitis quo id eius laboriosam cum impedit totam fugiat impedit tempore ab perferendis.
AGQ0KX9,Porro,349.84,Veritatis,Tempore enim sint distinctio mollitia iure perferendis quod itaque.
468PBA1,Fugiat,89.13,Culpa,Architecto esse ut natus fuga veritatis excepturi corporis commodi.
X0UDY65,Rerum,192.0,Eum,Expedita corporis error voluptas delectus eligendi enim repellat.
EWXJEGT,Fugiat,971.08,Nesciunt,Suscipit atque temporibus porro quo deleniti natus mollitia autem laborum provident ipsa.
YZC2M32,Ullam,956.37,Nulla,Perferendis dolores delectus nulla velit aliquam in autem distinctio mollitia officiis eligendi commodi aliquid.
17JXG9P,Reiciendis,506.47,Et,Quo natus maxime inventore assumenda provident voluptate recusandae quaerat veniam ullam ducimus libero incidunt nulla facilis.
0RUN0GR,Temporibus,476.02,Vel,Omnis illum distinctio tempora recusandae earum ratione at recusandae cumque.
F09RL0A,Laboriosam,323.83,Magnam,Eaque temporibus voluptas voluptates quia id doloribus odit iusto minima distinctio tenetur harum nam.
GWIRJGU,Cumque,476.22,Rerum,Labore odio dolore modi eos nostrum dignissimos molestiae sint.
P3UYC8J,Accusamus,717.53,Mollitia,Doloremque perspiciatis minus minus sint nemo temporibus odio omnis similique harum fugit nostrum voluptates.
LAKGVNL,Recusandae,205.36,Vero,Ratione a nulla dolor aspernatur provident minima ipsam nam ut.
MCME3P7,Reprehenderit,704.47,Molestias,Molestias velit autem fugit minima voluptate perferendis aperiam id ut.
XUJTRJE,Explicabo,965.37,Adipisci,Dolorem porro ipsum non asperiores eligendi odio nam inventore eveniet ea perferendis expedita.
PR6QD84,Odit,449.18,Dignissimos,Quae quisquam officiis perferendis repellendus laborum blanditiis officia maxime iure veniam minus praesentium earum commodi quod.
MBREHCO,Beatae,507.28,Vitae,Distinctio aut nihil molestias consequuntur atque repellendus ut itaque deserunt possimus facere veritatis reprehenderit.
OLE073Z,Molestias,112.28,Cum,Repellendus nihil ducimus est inventore quo pariatur explicabo.
CUUUXQ2,Facilis,641.86,Eius,Velit iste a adipisci tenetur harum aut quia cumque et commodi molestias dolores officiis.
C4NV74E,Et,943.72,Ab,Nisi reprehenderit fugit facilis cumque accusantium aliquam.
7J212MO,Harum,422.1,Praesentium,Facere similique odit minus cumque vitae doloribus atque eveniet distinctio temporibus harum officiis aperiam totam neque.
Y6CT665,Dolorum,74.32,Doloremque,Placeat fuga facilis eligendi molestiae quos quidem aperiam aliquid perferendis corrupti dolorem dolores provident alias aliquam.
OVVU5DZ,Incidunt,627.81,Ducimus,Omnis et provident vel rerum quidem nobis eveniet nisi.
X13U8DK,Temporibus,691.76,Enim,Repellat cupiditate necessitatibus accusantium cum voluptatibus eum ullam harum molestias tenetur eos consectetur numquam.
75PWEOL,Harum,42.9,Fugit,Repellendus sint officiis ipsam quae eaque iusto doloremque rerum suscipit ducimus ad autem ab atque.
OR52OHG,Quo,320.83,Provident,Ea vitae assumenda numquam necessitatibus minima minima omnis explicabo accusamus at exercitationem.
H7WCV1G,Nemo,248.59,A,Saepe aut aperiam doloribus incidunt hic eligendi mollitia voluptas perferendis saepe eveniet.
13OQ3CQ,Dolorum,363.6,Eaque,Sunt blanditiis facere veniam dolorum in quam voluptates.
ZXR8C4T,Sit,753.01,Ea,At doloremque magnam autem porro explicabo quo sunt culpa rem.
X5DUXSN,Iste,284.37,Quis,Perspiciatis eos quod accusantium harum iste consequatur voluptatem sunt quaerat nisi aliquid.
R41X3KS,Cupiditate,425.74,Quisquam,Voluptatibus rerum saepe ut culpa ipsum iure.
EE4DR4I,Odio,50.36,Doloribus,Similique veritatis deserunt nisi quasi necessitatibus eius odit hic mollitia.
VL8UFB6,Ipsum,313.65,Quia,Id ut ipsam quam quasi eos laudantium.
N47RRJD,Voluptatum,439.08,Maiores,Praesentium odio aliquam similique voluptatibus recusandae sunt magni est nihil perspiciatis tempora atque.
MOTQTJQ,Dolor,462.65,Provident,At temporibus quam asperiores quam nam reprehenderit distinctio.
C47OKKN,Incidunt,151.32,Facere,Quae minima ipsa voluptates id aut possimus dolor aliquid vero exercitationem.
I1RGJGQ,Voluptates,928.6,Optio,Minus error reprehenderit eveniet vero nulla non pariatur quam.
XO2P7TN,Nostrum,964.29,Ad,Quaerat soluta temporibus dolorem similique corrupti recusandae.
IAEX5PD,Id,263.32,Impedit,Consectetur facere doloremque et aperiam explicabo tenetur iusto dolore repellat tempora incidunt.
16BGT81,Officia,443.39,Quas,Est cumque ex fuga ea quia enim qui hic quam qui.
PAZMTT4,Expedita,320.19,Fugiat,Quibusdam occaecati fugit nam praesentium est molestiae et corporis cumque laborum soluta nostrum.
FVNCLGW,Voluptas,980.85,Cumque,Officiis eveniet ad qui rem laboriosam inventore autem accusantium debitis voluptas magnam est culpa tempore.
79S8B6M,Aliquam,587.5,Laboriosam,Iste sequi amet explicabo soluta doloribus sed nesciunt rerum soluta ullam officiis.
TI29R38,Eaque,374.28,Iste,Quae in fugit eveniet quae necessitatibus saepe iure.
OHC0U5R,Consectetur,44.47,Explicabo,Provident quae voluptates expedita voluptatum voluptas eveniet cupiditate unde nemo.
IEVXJ49,Commodi,554.38,Accusamus,Debitis quidem dolor ipsa expedita placeat voluptas voluptatibus.
D4BYQQA,Minus,245.85,Molestiae,Nemo aliquid ipsam saepe quod labore omnis tempora incidunt exercitationem ipsum cumque vitae corrupti doloremque.
2T31PMQ,Dignissimos,381.42,Facere,Eos cupiditate tenetur esse placeat numquam fuga repellendus facere doloribus ex possimus voluptate nulla quos explicabo.
IFO0KER,Debitis,122.99,Nisi,Ab culpa consectetur adipisci distinctio neque quis sed placeat fugiat dolores ullam doloremque amet.
MUQQ1BT,Sed,179.74,Sed,Sit temporibus repudiandae labore exercitationem quod et qui necessitatibus nemo.
5SG4E3T,Deserunt,632.41,Delectus,Error nostrum tempora consectetur architecto ducimus sapiente modi cum corporis impedit placeat corrupti harum neque.
DC75B2U,Sapiente,785.29,Quo,Recusandae sequi enim consequatur reprehenderit amet esse.
M90KPT1,Animi,326.6,Dolores,Minus voluptates nulla asperiores totam distinctio cumque nisi natus.
9GT6Q03,Illum,925.03,Unde,Mollitia natus temporibus quibusdam unde amet quidem maiores.
TAQKEEH,Ut,324.66,Earum,Ea occaecati libero maiores officiis neque vitae quos minus temporibus unde amet.
KW7ATK0,In,909.69,Animi,Tempora molestiae delectus libero illum similique illo nulla dicta facere saepe.
GJ44BSM,Quasi,202.27,Voluptatem,Inventore mollitia nemo nihil quasi illo facere ab occaecati ab reiciendis maiores illum.
II4NHJX,Nesciunt,24.14,Tempora,Dolor odio optio ea minima amet explicabo cum sint ipsam nostrum similique optio iste adipisci.
V9OP4PF,Voluptates,189.28,Suscipit,Aliquid quis laborum quos hic nulla laboriosam minima assumenda harum quaerat magni.
S605IR6,Minus,381.11,Dolore,Sit quis possimus voluptatibus expedita fugiat corporis animi ad quod.
MOO96A8,Dolor,43.93,Voluptates,Laborum quam similique possimus pariatur qui unde.
3AY53TV,Corporis,73.95,Cum,Aspernatur placeat eum odit officia voluptatum ipsam quisquam ab iure quaerat accusantium inventore magni impedit sequi.
Y8C0CHJ,Quasi,77.46,Ducimus,Debitis natus maxime impedit quis quaerat vitae est dolorem harum enim officia quibusdam iure quibusdam recusandae.
RYM8177,Rem,674.39,Vitae,Maiores consequatur et reprehenderit quibusdam harum doloribus quibusdam id corrupti.
KMA8Q28,Consequatur,490.3,Nulla,Eligendi earum architecto sed dolores eligendi ducimus quidem omnis sint nostrum recusandae blanditiis eos fuga error.
F6PPHWO,Itaque,779.87,Exercitationem,Id laboriosam culpa magni aliquid est rerum necessitatibus maiores laudantium.
0MFIRYB,Perferendis,526.21,Ducimus,Harum quos laudantium impedit blanditiis tempore quam quod blanditiis saepe delectus nam molestias dolor quidem.
WPK0U9D,Quibusdam,167.49,Natus,Atque facilis nihil maxime aliquid ad dolores sint quos.
G64SN1G,Accusantium,449.53,Numquam,Reiciendis voluptatem id ducimus amet blanditiis dicta fugiat atque hic aperiam.
0A6I8X8,Esse,169.25,Temporibus,Accusantium nam deserunt commodi et harum eius qui.
RW0RVRB,Vero,109.2,Cumque,Enim voluptatem dolorum non quam mollitia quos laudantium quo at.
79GLP53,Necessitatibus,923.47,Enim,Officiis rerum eligendi amet et adipisci aut cupiditate beatae facere architecto repudiandae alias dicta labore.
ML3D1C2,Eius,872.75,Nostrum,Molestias perferendis quidem sit hic vero est molestiae voluptatibus possimus.
0L1NDGZ,Unde,74.95,Totam,Praesentium consequatur incidunt id reprehenderit atque vero.
127WO4N,Numquam,282.94,Provident,Quas voluptate alias vitae architecto earum dolorem consequuntur earum.
B02XEMJ,Eligendi,607.21,Molestias,Sit accusamus dolorem deserunt ducimus architecto ea.
ITF2YI1,Tempora,445.76,A,Consequuntur cumque animi architecto aliquam hic rem nobis soluta suscipit quibusdam.
TNJF2UO,Impedit,136.69,Non,Et odio quibusdam eum consequatur dolorem iste labore nobis.
GVV0V2C,Beatae,659.38,Sit,Laudantium sed veniam at distinctio nulla neque deleniti optio maiores.
WF3ELK0,Non,161.08,Minus,Quia distinctio placeat nostrum repudiandae eius quisquam impedit maxime at inventore mollitia odio.
E3FISNU,Veniam,530.16,Nihil,Rerum delectus ad facilis corrupti labore tempora repellat aut tempora repudiandae.
48J77UM,Fuga,419.88,Aliquam,Consequatur tenetur eaque necessitatibus dolorum consequuntur atque voluptatum adipisci.
310XY9M,Necessitatibus,74.66,Laudantium,Natus porro occaecati eaque eos ullam magni.
9CHNQTM,Eaque,239.34,Ea,Ad commodi eum ut in expedita laboriosam harum quas nesciunt sit.
255EBQO,Earum,515.89,Ipsum,Nihil consequatur repellendus ad fugiat ducimus officiis enim quo.
3CNYSHA,Perferendis,585.09,Accusamus,Excepturi assumenda eius error modi deserunt possimus cupiditate sunt.
3LJMKDQ,Sed,404.36,Eligendi,Amet quaerat quas occaecati molestias dignissimos vel numquam dolor ipsam atque exercitationem consequuntur rerum mollitia iusto.
W6G1787,At,650.4,Omnis,Ad aspernatur ea ipsa sapiente velit laborum eius accusantium explicabo veniam accusantium reiciendis officiis quos voluptatibus.
